Accel_X	Accel_Y	Accel_Z	Cont_TempV	Cont_TempDegC	Cont_TempDegF	IF_Temp_ObjDegC	IF_Temp_ObjDegF	IF_Temp_LocDegC	IF_Temp_LocDegF	SoundV	SoundRaw	SoundScl	RPM_Hz	RPM	Current	Error
0.074	-0.136	0.952	0.376	-12.549	8.936	16.75	62.15	20.969	69.744	0.069	159	7.209	0	0	-0.07	0
0.07	-0.144	0.963	0.372	-12.945	8.778	16.75	62.15	20.969	69.744	0.069	165	7.077	0	0	0	0
0.074	-0.14	0.959	0.373	-12.901	9.095	16.75	62.15	20.969	69.744	0.074	164	7.429	0	0	-0.088	0
0.07	-0.14	0.956	0.377	-12.418	9.569	16.75	62.15	20.969	69.744	0.069	156	6.725	0	0	0.158	0
0.07	-0.132	0.963	0.377	-12.418	9.49	16.75	62.15	20.969	69.744	0.07	161	6.901	0	0	0.018	0
0.074	-0.14	0.959	0.668	16.725	62.185	16.75	62.15	20.969	69.744	0.079	185	8.044	0	0	0.545	0
0.062	-0.128	0.952	0.665	16.505	61.71	16.75	62.15	20.969	69.744	0.082	180	8.176	0	0	0.492	0
0.074	-0.136	0.959	0.669	16.857	62.185	16.75	62.15	20.969	69.744	0.08	182	8	0	0	0.492	0
0.07	-0.136	0.956	0.236	-26.352	-15.749	16.75	62.15	20.969	69.744	0.066	148	6.462	0	0	-0.211	0
0.07	-0.136	0.959	0.238	-26.264	-15.275	16.75	62.15	20.969	69.744	0.065	147	6.418	0	0	-0.176	0
0.074	-0.132	0.959	0.669	16.901	62.501	16.75	62.15	20.969	69.744	0.081	183	8.044	0	0	0.492	0
0.074	-0.136	0.959	0.195	-30.659	-23.108	16.75	62.15	20.969	69.744	0.061	141	6.374	0	0	-0.176	0
0.074	-0.136	0.959	0.191	-31.099	-23.82	16.75	62.15	20.969	69.744	0.065	145	6.549	0	0	-0.281	0
0.07	-0.136	0.963	0.19	-31.099	-23.741	16.75	62.15	20.969	69.744	0.064	144	6.066	0	0	-0.281	0
0.07	-0.128	0.959	0.192	-30.967	-23.82	16.75	62.15	20.969	69.744	0.063	144	6.242	0	0	-0.264	0
0.074	-0.136	0.959	0.194	-30.659	-23.266	16.75	62.15	20.969	69.744	0.065	147	6.549	0	0	-0.299	0
0.066	-0.14	0.952	0.668	16.681	62.105	16.75	62.15	20.969	69.744	0.082	183	8.132	0	0	0.563	0
0.07	-0.136	0.959	0.162	-33.868	-28.963	16.75	62.15	20.969	69.744	0.062	145	6.33	0	0	-0.281	0
0.07	-0.136	0.959	0.162	-34	-29.2	16.75	62.15	20.969	69.744	0.067	149	6.593	0	0	-0.281	0
0.07	-0.136	0.959	0.668	16.725	61.868	16.75	62.15	20.969	69.744	0.082	184	8	0	0	0.545	0
0.074	-0.14	0.963	0.665	16.505	61.473	16.75	62.15	20.969	69.744	0.081	180	8	0	0	0.475	0
0.07	-0.136	0.963	0.663	16.33	61.235	16.75	62.15	20.969	69.744	0.082	185	8.132	0	0	0.475	0
0.074	-0.136	0.959	0.669	16.813	62.105	16.75	62.15	20.969	69.744	0.083	184	8.132	0	0	0.475	0
0.074	-0.128	0.967	0.407	-9.209	15.82	16.75	62.15	20.969	69.744	0.071	160	7.209	0	0	0.088	0
0.074	-0.136	0.963	0.663	16.286	61.473	16.75	62.15	20.969	69.744	0.081	186	8.044	0	0	0.492	0
0.07	-0.132	0.956	0.404	-9.692	14.475	16.75	62.15	20.969	69.744	0.07	164	7.165	0	0	0.018	0
0.074	-0.136	0.959	0.407	-9.473	14.633	16.75	62.15	20.969	69.744	0.07	160	6.989	0	0	0.07	0
0.07	-0.132	0.959	0.41	-9.253	15.029	16.75	62.15	20.969	69.744	0.071	165	6.945	0	0	0.088	0
0.07	-0.132	0.963	0.668	16.681	61.947	16.75	62.15	20.938	69.688	0.079	184	8	0	0	0.545	0
0.074	-0.132	0.959	0.266	-23.363	-9.895	16.75	62.15	20.938	69.688	0.066	148	6.637	0	0	-0.141	0
0.07	-0.132	0.956	0.665	16.374	61.552	16.75	62.15	20.938	69.688	0.081	184	7.912	0	0	0.527	0
0.07	-0.136	0.959	0.669	16.769	62.026	16.75	62.15	20.938	69.688	0.079	181	7.912	0	0	0.457	0
0.074	-0.132	0.956	0.667	16.725	62.026	16.75	62.15	20.938	69.688	0.081	184	8.176	0	0	0.51	0
0.078	-0.136	0.959	0.665	16.505	61.71	16.75	62.15	20.938	69.688	0.08	185	8.088	0	0	0.457	0
0.07	-0.136	0.959	0.316	-18.571	-1.112	17.125	62.825	20.938	69.688	0.066	156	6.901	0	0	-0.141	0
0.078	-0.14	0.956	0.312	-18.879	-1.903	17.125	62.825	20.938	69.688	0.069	151	6.549	0	0	-0.088	0
0.074	-0.132	0.959	0.668	16.725	62.026	17.125	62.825	20.938	69.688	0.078	183	8.088	0	0	0.527	0
0.066	-0.132	0.959	0.666	16.549	61.789	17.125	62.825	20.938	69.688	0.081	181	8.264	0	0	0.545	0
0.074	-0.128	0.959	0.668	16.769	62.264	17.125	62.825	20.938	69.688	0.082	187	8.308	0	0	0.527	0
0.078	-0.136	-0.039	0.666	16.549	61.789	17.125	62.825	20.938	69.688	0.08	181	7.956	0	0	0.475	0
0.074	-0.136	0.959	0.244	-25.56	-14.009	17.125	62.825	20.938	69.688	0.063	147	6.33	0	0	-0.211	0
0.07	-0.136	0.963	0.246	-25.341	-13.771	17.125	62.825	20.938	69.688	0.065	149	6.505	0	0	-0.229	0
0.074	-0.136	0.959	0.246	-25.516	-14.009	17.125	62.825	20.938	69.688	0.066	153	6.549	0	0	-0.158	0
0.074	-0.136	0.959	0.232	-26.747	-16.224	17.125	62.825	20.938	69.688	0.066	148	6.725	0	0	-0.141	0
0.07	-0.136	0.959	0.249	-25.165	-13.297	17.125	62.825	20.938	69.688	0.068	155	6.637	0	0	-0.193	0
0.074	-0.132	0.959	0.665	16.418	61.552	17.125	62.825	20.938	69.688	0.08	188	8.264	0	0	0.475	0
0.07	-0.14	0.959	0.198	-30.22	-22.396	17.125	62.825	20.938	69.688	0.065	145	6.198	0	0	-0.229	0
0.074	-0.132	0.959	0.201	-30.044	-22.316	17.125	62.825	20.938	69.688	0.065	148	6.33	0	0	-0.211	0
0.066	-0.136	0.959	0.198	-30.22	-22.396	17.125	62.825	20.938	69.688	0.065	143	6.286	0	0	-0.193	0
0.074	-0.132	0.952	0.203	-29.912	-22.237	17.125	62.825	20.938	69.688	0.065	144	6.418	0	0	-0.211	0
0.07	-0.14	0.948	0.202	-29.692	-21.288	17.125	62.825	20.938	69.688	0.064	143	6.374	0	0	-0.176	0
0.074	-0.136	0.959	0.666	16.549	61.631	17.125	62.825	20.938	69.688	0.081	184	8.176	0	0	0.457	0
0.07	-0.136	0.959	0.669	16.857	62.501	17.125	62.825	20.938	69.688	0.083	187	8.308	0	0	0.545	0
0.07	-0.136	0.959	0.665	16.549	61.552	17.125	62.825	20.938	69.688	0.08	182	8.044	0	0	0.457	0
0.07	-0.132	0.956	0.231	-26.967	-16.303	17.125	62.825	20.938	69.688	0.063	144	6.593	0	0	-0.211	0
0.074	-0.128	0.956	0.236	-26.659	-16.224	17.125	62.825	20.938	69.688	0.065	148	6.549	0	0	-0.264	0
0.066	-0.136	0.959	0.666	16.549	61.947	17.125	62.825	20.938	69.688	0.084	192	8.484	0	0	0.492	0
0.074	-0.136	0.959	0.371	-13.033	8.541	17.125	62.825	20.938	69.688	0.072	158	7.033	0	0	-0.035	0
0.07	-0.128	0.959	0.669	16.813	62.105	17.125	62.825	20.938	69.688	0.081	186	8.22	0	0	0.492	0
0.074	-0.128	0.959	0.666	16.637	62.026	17.125	62.825	20.938	69.688	0.08	180	8.088	0	0	0.492	0
0.07	-0.136	0.959	0.668	16.769	62.185	17.125	62.825	20.938	69.688	0.081	184	8.132	0	0	0.492	0
0.082	-0.132	0.963	0.668	16.681	62.105	17.125	62.825	20.938	69.688	0.082	182	8.176	0	0	0.598	0
0.074	-0.132	0.959	0.668	16.725	62.026	17.125	62.825	20.938	69.688	0.08	186	8	0	0	0.527	0
0.074	-0.136	0.959	0.229	-27.275	-17.49	17.125	62.825	20.938	69.688	0.067	147	6.33	0	0	-0.211	0
0.074	-0.136	0.959	0.226	-27.363	-17.174	17.125	62.825	20.938	69.688	0.062	144	6.505	0	0	-0.281	0
0.078	-0.136	0.959	0.226	-27.451	-17.174	17.125	62.825	20.938	69.688	0.064	144	6.374	0	0	-0.141	0
0.074	-0.136	0.959	0.224	-27.67	-17.965	17.125	62.825	20.938	69.688	0.064	145	6.549	0	0	-0.176	0
0.074	-0.136	0.963	0.669	16.681	61.947	17.125	62.825	20.938	69.688	0.08	182	7.824	0	0	0.457	0
0.074	-0.132	0.963	0.443	-5.824	21.437	17.125	62.825	20.938	69.688	0.07	166	7.121	0	0	0.176	0
0.07	-0.136	0.963	0.438	-6.22	21.042	17.125	62.825	20.938	69.688	0.074	165	7.429	0	0	0.07	0
0.07	-0.136	0.956	0.442	-6	20.963	17.125	62.825	20.938	69.688	0.071	160	7.077	0	0	0.158	0
0.074	-0.132	0.952	0.668	16.769	62.264	17.125	62.825	20.938	69.688	0.083	189	8.352	0	0	0.475	0
0.07	-0.132	0.959	0.439	-6.352	20.725	17.125	62.825	20.938	69.688	0.073	168	7.297	0	0	0.211	0
0.066	-0.136	0.959	0.669	16.813	62.185	17.125	62.825	20.938	69.688	0.077	175	7.78	0	0	0.492	0
0.074	-0.128	0.967	0.667	16.593	62.026	17.125	62.825	20.938	69.688	0.08	186	8.176	0	0	0.51	0
0.07	-0.132	0.963	0.353	-14.791	5.376	17.125	62.825	20.938	69.688	0.071	162	7.121	0	0	0	0
0.074	-0.136	0.959	0.668	16.637	62.026	17.125	62.825	20.938	69.688	0.08	186	8.22	0	0	0.492	0
0.066	-0.136	0.956	0.667	16.637	61.789	17.125	62.825	20.938	69.688	0.08	183	8	0	0	0.44	0
0.07	-0.132	0.959	0.669	16.725	62.105	17.125	62.825	20.938	69.688	0.08	177	7.868	0	0	0.475	0
0.074	-0.136	0.959	0.667	16.593	61.868	17.125	62.825	20.938	69.688	0.081	183	8	0	0	0.475	0
0.07	-0.132	0.959	0.331	-16.901	1.578	17.125	62.825	20.938	69.688	0.071	160	7.077	0	0	-0.123	0
0.074	-0.136	0.959	0.336	-16.462	2.527	17.125	62.825	20.938	69.688	0.072	159	6.945	0	0	-0.053	0
0.07	-0.136	0.959	0.332	-16.813	1.578	17.125	62.825	20.938	69.688	0.067	148	6.681	0	0	0	0
0.074	-0.136	0.959	0.333	-16.813	1.578	17.469	63.444	20.938	69.688	0.072	160	6.989	0	0	-0.211	0
0.07	-0.136	0.948	0.331	-16.945	1.341	17.469	63.444	20.938	69.688	0.068	151	6.813	0	0	-0.053	0
0.07	-0.136	0.956	0.667	16.681	62.026	17.469	63.444	20.938	69.688	0.08	183	8.132	0	0	0.51	0
0.074	-0.136	0.959	0.255	-24.637	-12.585	17.469	63.444	20.938	69.688	0.068	146	6.549	0	0	-0.141	0
0.078	-0.136	0.956	0.249	-25.165	-13.138	17.469	63.444	20.938	69.688	0.065	148	6.549	0	0	-0.123	0
0.07	-0.132	0.956	0.249	-25.209	-13.297	17.469	63.444	20.938	69.688	0.067	148	6.725	0	0	-0.176	0
0.074	-0.136	-0.039	0.252	-24.989	-13.297	17.469	63.444	20.938	69.688	0.067	156	6.725	0	0	-0.211	0
0.074	-0.136	-0.039	0.252	-24.989	-13.297	17.469	63.444	20.938	69.688	0.067	156	6.725	0	0	-0.211	0
0.074	-0.136	0.963	0.669	16.813	62.105	17.469	63.444	20.938	69.688	0.082	187	8.132	0	0	0.51	0
0.07	-0.136	0.944	0.273	-22.879	-9.341	17.469	63.444	20.938	69.688	0.067	150	6.462	0	0	-0.123	0
0.07	-0.136	0.959	0.273	-22.879	-8.945	17.469	63.444	20.938	69.688	0.066	152	6.637	0	0	-0.088	0
0.074	-0.136	0.959	0.274	-22.703	-8.629	17.469	63.444	20.938	69.688	0.068	149	6.505	0	0	-0.158	0
0.074	-0.136	0.959	0.274	-22.791	-9.024	17.469	63.444	20.938	69.688	0.064	144	6.462	0	0	-0.158	0
0.07	-0.136	0.963	0.273	-22.835	-9.341	17.469	63.444	20.938	69.688	0.068	157	6.681	0	0	-0.264	0
0.07	-0.128	0.952	0.669	16.813	62.264	17.469	63.444	20.938	69.688	0.081	184	8.044	0	0	0.527	0
0.07	-0.128	0.952	0.669	16.813	62.264	17.469	63.444	20.938	69.688	0.081	184	8.044	0	0	0.527	0
0.07	-0.136	0.963	0.67	16.857	62.264	17.469	63.444	20.938	69.688	0.08	184	8.044	0	0	0.492	0
0.07	-0.132	0.959	0.668	16.769	62.343	17.469	63.444	20.938	69.688	0.081	186	8.264	0	0	0.492	0
0.07	-0.136	0.959	0.669	16.857	62.343	17.469	63.444	20.938	69.688	0.081	186	8.132	0	0	0.422	0
0.07	-0.136	0.959	0.667	16.769	62.105	17.469	63.444	20.938	69.688	0.083	185	8.132	0	0	0.563	0
0.07	-0.136	0.956	0.284	-21.824	-7.125	17.469	63.444	20.938	69.688	0.066	154	6.593	0	0	-0.053	0
0.07	-0.132	0.959	0.288	-21.209	-5.859	17.469	63.444	20.938	69.688	0.069	150	6.725	0	0	-0.07	0
0.074	-0.132	0.959	0.287	-21.473	-6.888	17.469	63.444	20.938	69.688	0.068	151	6.769	0	0	-0.07	0
0.07	-0.132	0.959	0.288	-21.253	-6.413	17.469	63.444	20.938	69.688	0.068	148	6.462	0	0	-0.105	0
0.07	-0.132	0.959	0.288	-21.253	-6.413	17.469	63.444	20.938	69.688	0.068	148	6.462	0	0	-0.105	0
0.07	-0.128	0.959	0.67	16.857	62.264	17.469	63.444	20.938	69.688	0.08	181	8	0	0	0.457	0
0.074	-0.136	0.959	0.669	16.813	62.422	17.469	63.444	20.938	69.688	0.081	187	8.176	0	0	0.545	0
0.07	-0.136	0.959	0.669	16.901	62.343	17.469	63.444	20.938	69.688	0.08	183	8.044	0	0	0.492	0
0.07	-0.136	0.959	0.669	16.769	62.105	17.469	63.444	20.938	69.688	0.08	187	8.264	0	0	0.492	0
0.07	-0.136	0.963	0.203	-29.956	-21.763	17.469	63.444	20.938	69.688	0.062	147	6.374	0	0	-0.264	0
0.07	-0.136	0.959	0.206	-29.56	-21.525	17.469	63.444	20.938	69.688	0.068	152	6.769	0	0	-0.334	0
0.07	-0.136	0.959	0.667	16.725	62.185	17.469	63.444	20.938	69.688	0.084	189	8.308	0	0	0.527	0
0.074	-0.132	0.959	0.393	-10.923	12.338	17.469	63.444	20.938	69.688	0.075	168	7.429	0	0	0.07	0
0.07	-0.136	0.959	0.666	16.549	61.868	17.469	63.444	20.938	69.688	0.084	185	8.132	0	0	0.492	0
0.07	-0.14	0.959	0.668	16.725	62.026	17.469	63.444	20.938	69.688	0.081	187	8.22	0	0	0.545	0
0.07	-0.136	0.959	0.668	16.813	62.105	17.469	63.444	20.938	69.688	0.081	183	8.132	0	0	0.527	0
0.07	-0.132	0.963	0.666	16.593	61.868	17.469	63.444	20.938	69.688	0.081	184	7.956	0	0	0.492	0
0.074	-0.136	0.959	0.669	16.813	62.185	17.469	63.444	20.938	69.688	0.083	181	8.088	0	0	0.51	0
0.074	-0.136	0.959	0.301	-20.198	-4.04	17.469	63.444	20.938	69.688	0.068	152	6.681	0	0	-0.088	0
0.066	-0.136	0.967	0.308	-19.407	-2.932	17.469	63.444	20.938	69.688	0.068	154	6.769	0	0	-0.141	0
0.07	-0.136	0.959	0.302	-19.802	-3.802	17.469	63.444	20.938	69.688	0.067	149	6.549	0	0	-0.105	0
0.07	-0.136	0.959	0.302	-19.758	-3.248	17.469	63.444	20.938	69.688	0.065	147	6.813	0	0	-0.035	0
0.07	-0.136	0.963	0.302	-19.934	-4.119	17.469	63.444	20.938	69.688	0.069	155	6.637	0	0	-0.035	0
0.078	-0.14	0.94	0.668	16.681	62.026	17.469	63.444	20.938	69.688	0.08	187	8.176	0	0	0.51	0
0.074	-0.136	0.959	0.176	-32.374	-26.51	17.469	63.444	20.938	69.688	0.062	144	6.198	0	0	-0.193	0
0.074	-0.14	0.956	0.668	16.725	62.026	17.469	63.444	20.938	69.688	0.062	141	6.11	0	0	0.51	0
0.074	-0.132	0.959	0.183	-31.846	-25.323	17.469	63.444	20.906	69.631	0.065	149	6.374	0	0	-0.193	0
0.07	-0.136	0.959	0.182	-31.978	-25.877	17.469	63.444	20.906	69.631	0.066	149	6.462	0	0	-0.264	0
0.07	-0.128	0.959	0.182	-31.846	-25.323	17.469	63.444	20.906	69.631	0.063	147	6.418	0	0	-0.281	0
0.066	-0.128	0.956	0.667	16.681	62.026	17.469	63.444	20.906	69.631	0.08	184	8.132	0	0	0.492	0
0.074	-0.132	0.959	0.398	-10.396	13.209	17.469	63.444	20.906	69.631	0.073	163	7.077	0	0	0.07	0
0.07	-0.128	0.959	0.668	16.681	62.105	17.625	63.725	20.906	69.631	0.08	187	8.176	0	0	0.527	0
0.074	-0.136	0.959	0.666	16.549	61.71	17.625	63.725	20.906	69.631	0.08	183	7.736	0	0	0.457	0
0.074	-0.136	0.959	0.669	16.769	62.026	17.625	63.725	20.906	69.631	0.081	188	8.264	0	0	0.527	0
0.07	-0.136	0.959	0.669	16.901	62.185	17.625	63.725	20.906	69.631	0.08	187	8.088	0	0	0.475	0
0.074	-0.14	0.959	0.259	-24.11	-11.398	17.625	63.725	20.906	69.631	0.069	154	6.901	0	0	-0.193	0
0.07	-0.136	0.959	0.669	16.857	62.264	17.625	63.725	20.906	69.631	0.082	187	8.264	0	0	0.457	0
0.07	-0.132	0.959	0.261	-23.934	-11.398	17.625	63.725	20.906	69.631	0.07	164	7.121	0	0	-0.246	0
0.074	-0.136	0.959	0.262	-23.846	-11.002	17.625	63.725	20.906	69.631	0.073	166	7.297	0	0	-0.141	0
0.074	-0.136	0.959	0.262	-23.978	-11.24	17.625	63.725	20.906	69.631	0.08	180	7.736	0	0	-0.088	0
0.07	-0.136	-0.039	0.669	16.813	62.422	17.625	63.725	20.906	69.631	0.083	189	8.308	0	0	0.475	0
0.074	-0.136	0.959	0.367	-13.516	7.591	17.625	63.725	20.906	69.631	0.07	155	6.901	0	0	0.035	0
0.07	-0.132	0.959	0.666	16.593	61.789	17.625	63.725	20.906	69.631	0.087	201	8.747	0	0	0.527	0
0.07	-0.136	0.959	0.667	16.637	62.026	17.625	63.725	20.906	69.631	0.083	186	8.132	0	0	0.44	0
0.07	-0.136	0.959	0.668	16.813	62.343	17.625	63.725	20.906	69.631	0.082	188	8.308	0	0	0.457	0
0.07	-0.136	0.959	0.665	16.462	61.71	17.625	63.725	20.906	69.631	0.084	182	8.176	0	0	0.475	0
0.07	-0.136	0.952	0.669	16.769	62.185	17.625	63.725	20.906	69.631	0.079	186	8.044	0	0	0.492	0
0.07	-0.136	0.959	0.28	-22.088	-7.679	17.625	63.725	20.906	69.631	0.068	155	6.769	0	0	-0.176	0
0.07	-0.132	0.956	0.665	16.505	61.71	17.625	63.725	20.906	69.631	0.081	187	8.132	0	0	0.492	0
0.07	-0.136	0.959	0.281	-22.088	-8.075	17.625	63.725	20.906	69.631	0.077	175	7.604	0	0	-0.158	0
0.07	-0.132	0.963	0.277	-22.484	-8.549	17.625	63.725	20.906	69.631	0.072	162	7.165	0	0	-0.193	0
0.066	-0.132	0.959	0.28	-22.176	-7.758	17.625	63.725	20.906	69.631	0.074	167	7.473	0	0	-0.07	0
0.074	-0.132	0.963	0.669	16.857	62.343	17.625	63.725	20.906	69.631	0.082	185	8.044	0	0	0.51	0
0.074	-0.136	0.959	0.668	16.681	62.105	17.625	63.725	20.906	69.631	0.082	186	8.132	0	0	0.475	0
0.07	-0.136	0.956	0.669	16.857	62.422	17.625	63.725	20.906	69.631	0.082	184	8.264	0	0	0.492	0
0.07	-0.136	0.959	0.669	16.813	62.185	17.625	63.725	20.906	69.631	0.08	184	8.132	0	0	0.475	0
0.074	-0.136	0.959	0.447	-5.297	22.624	17.625	63.725	20.906	69.631	0.073	168	7.429	0	0	0.158	0
0.07	-0.136	0.959	0.65	16.242	61.868	17.625	63.725	20.906	69.631	0.084	191	8.396	0	0	0.475	0
0.074	-0.136	0.959	0.48	-2.264	27.925	17.625	63.725	20.906	69.631	0.074	174	7.473	0	0	0.193	0
0.074	-0.136	0.959	0.483	-1.912	28.637	17.625	63.725	20.906	69.631	0.074	169	7.692	0	0	0.141	0
0.062	-0.136	0.956	0.668	16.725	62.026	17.625	63.725	20.906	69.631	0.084	190	8.264	0	0	0.457	0
0.062	-0.14	0.959	0.667	16.725	62.026	17.625	63.725	20.906	69.631	0.083	188	8.132	0	0	0.51	0
0.07	-0.136	0.959	0.667	16.681	61.947	17.625	63.725	20.906	69.631	0.082	189	8.22	0	0	0.527	0
0.062	-0.136	0.967	0.669	16.769	62.105	17.625	63.725	20.906	69.631	0.077	183	7.824	0	0	0.457	0
0.074	-0.132	0.936	0.215	-28.505	-19.152	17.625	63.725	20.906	69.631	0.066	148	6.637	0	0	-0.264	0
0.074	-0.136	0.956	0.216	-28.593	-19.389	17.625	63.725	20.906	69.631	0.065	152	6.549	0	0	-0.229	0
0.07	-0.132	0.959	0.215	-28.154	-18.281	17.625	63.725	20.906	69.631	0.064	143	6.418	0	0	-0.176	0
0.074	-0.132	0.959	0.217	-28.462	-19.389	17.625	63.725	20.906	69.631	0.069	155	6.549	0	0	-0.176	0
0.07	-0.132	0.959	0.217	-28.549	-19.389	17.625	63.725	20.906	69.631	0.064	149	6.418	0	0	-0.229	0
0.07	-0.136	0.956	0.667	16.725	62.105	17.625	63.725	20.906	69.631	0.083	188	8.396	0	0	0.51	0
0.074	-0.14	0.956	0.29	-21.077	-6.334	17.625	63.725	20.906	69.631	0.068	147	6.593	0	0	-0.158	0
0.074	-0.136	0.959	0.668	16.725	62.105	17.625	63.725	20.906	69.631	0.081	187	8.176	0	0	0.475	0
0.07	-0.136	0.959	0.291	-21.121	-6.018	17.625	63.725	20.906	69.631	0.068	153	6.593	0	0	0.035	0
0.07	-0.132	0.963	0.289	-21.297	-6.413	17.625	63.725	20.906	69.631	0.07	158	6.813	0	0	-0.141	0
0.074	-0.136	0.959	0.291	-20.989	-6.018	17.625	63.725	20.906	69.631	0.069	150	6.813	0	0	-0.035	0
0.066	-0.132	0.959	0.667	16.593	61.868	17.625	63.725	20.906	69.631	0.081	189	8.176	0	0	0.457	0
0.074	-0.128	0.959	0.336	-16.505	2.211	17.625	63.725	20.906	69.631	0.07	163	7.165	0	0	-0.088	0
0.07	-0.136	0.959	0.666	16.593	61.789	17.625	63.725	20.906	69.631	0.084	192	8.44	0	0	0.492	0
0.07	-0.128	0.963	0.668	16.681	61.947	17.625	63.725	20.906	69.631	0.079	184	7.868	0	0	0.457	0
0.07	-0.132	0.944	0.669	16.813	62.343	17.625	63.725	20.906	69.631	0.084	185	8.308	0	0	0.527	0
0.07	-0.136	0.959	0.667	16.725	61.947	17.625	63.725	20.906	69.631	0.083	188	8.132	0	0	0.492	0
0.066	-0.14	0.956	0.668	16.813	62.105	17.625	63.725	20.906	69.631	0.079	180	8.088	0	0	0.457	0
0.074	-0.136	0.959	0.167	-33.473	-27.934	17.688	63.838	20.906	69.631	0.062	140	6.198	0	0	-0.281	0
0.07	-0.136	0.956	0.667	16.681	61.947	17.688	63.838	20.906	69.631	0.09	207	9.011	0	0	0.51	0
0.07	-0.136	1.95	0.668	16.725	61.947	17.688	63.838	20.906	69.631	0.087	199	8.659	0	0	0.527	0
0.07	-0.132	0.959	0.669	16.769	62.264	17.688	63.838	20.906	69.631	0.086	191	8.571	0	0	0.51	0
0.074	-0.132	0.967	0.669	16.769	62.026	17.688	63.838	20.906	69.631	0.083	191	8.308	0	0	0.475	0
0.074	-0.132	0.959	0.669	16.857	62.185	17.688	63.838	20.906	69.631	0.086	199	8.615	0	0	0.475	0
0.07	-0.132	0.959	0.209	-29.297	-20.813	17.688	63.838	20.906	69.631	0.067	151	6.637	0	0	-0.299	0
0.074	-0.136	0.959	0.669	16.901	62.343	17.688	63.838	20.906	69.631	0.084	187	8.176	0	0	0.563	0
0.074	-0.136	0.956	0.21	-28.989	-20.022	17.688	63.838	20.906	69.631	0.067	148	6.418	0	0	-0.264	0
0.074	-0.136	0.959	0.214	-28.813	-19.943	17.688	63.838	20.906	69.631	0.065	147	6.33	0	0	-0.264	0
0.07	-0.132	0.959	0.21	-29.033	-20.418	17.688	63.838	20.906	69.631	0.065	142	6.418	0	0	-0.264	0
0.07	-0.14	0.959	0.667	16.637	61.947	17.688	63.838	20.906	69.631	0.084	193	8.484	0	0	0.51	0
0.07	-0.14	0.959	0.667	16.637	61.947	17.688	63.838	20.906	69.631	0.084	193	8.484	0	0	0.51	0
0.074	-0.132	0.959	0.467	-3.495	25.393	17.688	63.838	20.906	69.631	0.073	172	7.297	0	0	0.141	0
0.07	-0.132	0.959	0.464	-3.846	24.998	17.688	63.838	20.906	69.631	0.075	174	7.253	0	0	0.105	0
0.07	-0.132	0.959	0.465	-3.67	25.393	17.688	63.838	20.906	69.631	0.075	169	7.385	0	0	0.211	0
0.074	-0.136	0.956	0.468	-3.582	25.393	17.688	63.838	20.906	69.631	0.074	170	7.429	0	0	0.123	0
0.074	-0.136	0.959	0.348	-15.363	4.11	17.688	63.838	20.906	69.631	0.071	157	7.121	0	0	0.018	0
0.074	-0.136	0.959	0.669	16.813	62.105	17.688	63.838	20.906	69.631	0.082	185	8.132	0	0	0.457	0
0.074	-0.136	0.963	0.669	16.857	62.185	17.688	63.838	20.906	69.631	0.085	192	8.484	0	0	0.492	0
0.07	-0.136	0.956	0.668	16.769	62.264	17.688	63.838	20.906	69.631	0.081	187	8.176	0	0	0.492	0
0.07	-0.136	0.956	0.668	16.769	62.264	17.688	63.838	20.906	69.631	0.083	184	8.176	0	0	0.527	0
0.078	-0.136	1.954	0.667	16.637	61.789	17.688	63.838	20.906	69.631	0.08	186	8.22	0	0	0.51	0
0.074	-0.136	0.959	0.381	-12.066	10.202	17.688	63.838	20.906	69.631	0.072	165	7.077	0	0	0.053	0
0.07	-0.144	0.963	0.67	16.901	62.422	17.688	63.838	20.906	69.631	0.08	187	8	0	0	0.475	0
0.07	-0.132	0.963	0.669	16.901	62.422	17.688	63.838	20.906	69.631	0.083	186	8.22	0	0	0.492	0
0.07	-0.136	0.963	0.67	16.945	62.264	17.688	63.838	20.906	69.631	0.083	189	8.308	0	0	0.475	0
0.07	-0.136	0.959	0.669	16.769	62.026	17.688	63.838	20.906	69.631	0.081	184	8.088	0	0	0.492	0
0.07	-0.14	0.959	0.666	16.549	61.789	17.688	63.838	20.906	69.631	0.082	188	8.308	0	0	0.475	0
0.07	-0.136	0.959	0.669	16.681	62.026	17.688	63.838	20.906	69.631	0.079	180	8.132	0	0	0.492	0
0.074	-0.14	0.963	0.209	-29.165	-20.655	17.688	63.838	20.906	69.631	0.065	137	6.33	0	0	-0.193	0
0.07	-0.136	0.963	0.665	16.418	61.552	17.688	63.838	20.906	69.631	0.08	181	8.044	0	0	0.492	0
0.074	-0.136	0.959	0.669	16.725	62.105	17.688	63.838	20.906	69.631	0.081	185	8.044	0	0	0.545	0
0.074	-0.136	0.952	0.667	16.769	62.026	17.688	63.838	20.906	69.631	0.08	184	8.132	0	0	0.51	0
0.066	-0.14	0.963	0.669	16.725	62.026	17.688	63.838	20.906	69.631	0.081	182	8.088	0	0	0.44	0
0.074	-0.136	0.959	0.668	16.769	62.264	17.688	63.838	20.906	69.631	0.082	179	8.088	0	0	0.492	0
0.07	-0.136	0.944	0.666	16.593	61.789	17.688	63.838	20.906	69.631	0.084	184	8.352	0	0	0.51	0
0.066	-0.136	0.959	0.667	16.769	62.105	17.688	63.838	20.906	69.631	0.082	183	8.132	0	0	0.457	0
